,test_name,model_arch,transforms,normalized,weight_decay,split_num,AUROC_8,AUROC_9,error_rate_8,error_rate_9,train_df
40,resnet18_0.1_modified_True,resnet18,modified,True,0.1,1,0.3125,0.3125,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.897470    0.562685       0.250  0.9375   NaN
1      1    0.917563    0.581697       0.250  0.6875   NaN
2      2    0.861347    0.791807       0.625  0.4375   NaN
3      3    0.959723    0.779107       0.625  0.3750   NaN
4      4    1.019721    1.136588       0.500  0.3750   NaN
5      5    1.083871    1.594502       0.500  0.1875   NaN
6      6    1.043659    1.487591       0.500  0.3125   NaN
7      7    0.928369    1.393954       0.625  0.3125   NaN
8      8    0.889584    1.580409       0.625  0.3125   NaN"
41,resnet18_0.1_modified_True,resnet18,modified,True,0.1,2,0.625,0.6875,0.375,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.007802    0.751802       0.375  0.5625   NaN
1      1    0.864173    0.865105       0.625  0.3750   NaN
2      2    0.954325    1.025723       0.375  0.5625   NaN
3      3    0.972641    1.094261       0.625  0.3750   NaN
4      4    0.855963    1.070024       0.500  0.4375   NaN
5      5    0.924915    1.024339       0.375  0.5000   NaN
6      6    0.948105    0.952710       0.375  0.5625   NaN
7      7    0.969923    0.849712       0.375  0.6250   NaN
8      8    0.956430    0.734084       0.250  0.6875   NaN"
42,resnet18_0.1_modified_True,resnet18,modified,True,0.1,3,0.625,0.5,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.736659    0.697250       0.500  0.8125   NaN
1      1    0.751940    0.662880       0.375  0.6250   NaN
2      2    0.824576    0.616632       0.250  0.7500   NaN
3      3    0.912937    0.741128       0.375  0.6250   NaN
4      4    0.922766    0.827078       0.375  0.5625   NaN
5      5    0.905451    0.916409       0.375  0.5000   NaN
6      6    0.920281    0.852137       0.375  0.5625   NaN
7      7    0.896100    0.987204       0.500  0.6250   NaN
8      8    0.782935    1.002847       0.375  0.5000   NaN"
43,resnet18_0.1_modified_True,resnet18,modified,True,0.1,4,0.3125,0.0,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.363944    0.899796       0.750  0.3750   NaN
1      1    1.081384    0.998219       0.500  0.4375   NaN
2      2    0.900765    1.476216       0.500  0.3125   NaN
3      3    0.900231    1.248839       0.375  0.3750   NaN
4      4    0.858300    1.222569       0.375  0.3125   NaN
5      5    0.874120    1.108601       0.625  0.3125   NaN
6      6    0.804776    1.241747       0.500  0.1250   NaN
7      7    0.843620    1.210675       0.500  0.3125   NaN
8      8    0.883489    1.239854       0.500  0.0000   NaN"
44,resnet18_0.1_modified_True,resnet18,modified,True,0.1,5,0.416667,0.333333,0.714286,0.714286,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.036545    0.978109    0.714286  0.000000   NaN
1      1    1.063333    1.042303    0.857143  0.166667   NaN
2      2    1.108225    1.071358    0.571429  0.416667   NaN
3      3    0.966368    1.467255    0.571429  0.500000   NaN
4      4    0.913086    1.360047    0.714286  0.333333   NaN
5      5    0.937704    1.242224    0.571429  0.333333   NaN
6      6    0.815839    1.198461    0.714286  0.416667   NaN
7      7    0.891690    1.144081    0.714286  0.416667   NaN
8      8    0.892503    1.269987    0.714286  0.333333   NaN"
45,resnet18_0.1_None_False,resnet18,None,False,0.1,1,0.4375,0.5625,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.777937    1.072613       0.625  0.3750   NaN
1      1    0.860629    0.834622       0.500  0.5000   NaN
2      2    0.705380    0.877629       0.375  0.5000   NaN
3      3    0.686401    0.799493       0.500  0.5625   NaN
4      4    0.540210    1.060329       0.625  0.3750   NaN
5      5    0.488413    1.019593       0.375  0.4375   NaN
6      6    0.503785    1.066634       0.375  0.4375   NaN
7      7    0.574780    1.067685       0.500  0.4375   NaN
8      8    0.595355    0.892572       0.500  0.5625   NaN"
46,resnet18_0.1_None_False,resnet18,None,False,0.1,2,0.25,0.25,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.469413    1.260651       0.500  0.2500   NaN
1      1    1.181972    0.626620       0.375  0.6875   NaN
2      2    1.008215    0.725683       0.375  0.7500   NaN
3      3    0.910556    0.950369       0.375  0.5625   NaN
4      4    0.760155    1.008825       0.625  0.5000   NaN
5      5    0.768465    1.101650       0.625  0.2500   NaN
6      6    0.724542    1.080127       0.750  0.2500   NaN
7      7    0.824256    1.023008       0.625  0.2500   NaN
8      8    0.781171    1.025920       0.625  0.2500   NaN"
47,resnet18_0.1_None_False,resnet18,None,False,0.1,3,0.3125,0.4375,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.996798    0.849402       0.500  0.5000   NaN
1      1    0.811008    0.638773       0.250  0.6875   NaN
2      2    0.754572    0.846392       0.375  0.6250   NaN
3      3    0.851989    0.806207       0.625  0.5000   NaN
4      4    0.813874    0.851575       0.500  0.5000   NaN
5      5    0.823242    0.791000       0.625  0.5000   NaN
6      6    0.802065    0.694558       0.500  0.6875   NaN
7      7    0.701200    0.814718       0.500  0.3125   NaN
8      8    0.719980    0.758634       0.375  0.4375   NaN"
48,resnet18_0.1_None_False,resnet18,None,False,0.1,4,0.375,0.3125,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.010294    0.594989       0.375  0.9375   NaN
1      1    0.969449    1.237468       0.625  0.2500   NaN
2      2    0.973810    1.046779       0.625  0.4375   NaN
3      3    0.838753    1.509181       0.500  0.1875   NaN
4      4    0.749413    1.479458       0.500  0.3750   NaN
5      5    0.666371    1.517275       0.500  0.2500   NaN
6      6    0.686521    1.429926       0.500  0.2500   NaN
7      7    0.747032    1.434748       0.500  0.3750   NaN
8      8    0.682405    1.583591       0.500  0.3125   NaN"
49,resnet18_0.1_None_False,resnet18,None,False,0.1,5,0.583333,0.5,0.428571,0.428571,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.040421    0.981758    0.571429  0.083333   NaN
1      1    0.917651    0.971679    0.571429  0.250000   NaN
2      2    0.861348    1.300346    0.571429  0.250000   NaN
3      3    0.926943    1.344489    0.571429  0.250000   NaN
4      4    0.823554    1.212689    0.571429  0.166667   NaN
5      5    0.777894    0.951587    0.571429  0.500000   NaN
6      6    0.766280    0.776206    0.428571  0.666667   NaN
7      7    0.757251    0.805583    0.428571  0.583333   NaN
8      8    0.751760    0.875620    0.428571  0.500000   NaN"
50,resnet18_0.1_modified_False,resnet18,modified,False,0.1,1,0.5,0.4375,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.901060    0.731706       0.625  0.5000   NaN
1      1    0.899231    0.906201       0.625  0.2500   NaN
2      2    1.013862    1.421479       0.625  0.5000   NaN
3      3    0.985602    1.389123       0.875  0.2500   NaN
4      4    1.004816    1.161138       0.750  0.5000   NaN
5      5    0.965366    1.196644       0.625  0.5000   NaN
6      6    0.894812    1.148893       0.625  0.5000   NaN
7      7    0.877024    1.172863       0.750  0.5000   NaN
8      8    0.857942    0.976935       0.625  0.4375   NaN"
51,resnet18_0.1_modified_False,resnet18,modified,False,0.1,2,0.3125,0.4375,0.625,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.868389    0.587994       0.250  0.8125   NaN
1      1    0.828840    0.849276       0.625  0.4375   NaN
2      2    0.710733    0.785840       0.625  0.5625   NaN
3      3    0.842070    0.944773       0.500  0.5000   NaN
4      4    0.883552    1.013137       0.625  0.3750   NaN
5      5    0.868963    0.932732       0.625  0.3750   NaN
6      6    0.829069    1.041399       0.625  0.2500   NaN
7      7    0.819272    0.940348       0.625  0.3125   NaN
8      8    0.791239    0.922697       0.500  0.4375   NaN"
52,resnet18_0.1_modified_False,resnet18,modified,False,0.1,3,0.8125,0.8125,0.25,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.853790    0.819308       0.500  0.5000   NaN
1      1    0.877973    0.722167       0.375  0.5625   NaN
2      2    1.065319    0.488825       0.125  0.8125   NaN
3      3    1.097568    0.675265       0.250  0.8125   NaN
4      4    1.053442    0.545544       0.125  0.8750   NaN
5      5    0.992502    0.589593       0.250  0.8125   NaN
6      6    0.943987    0.486639       0.250  0.8750   NaN
7      7    0.818850    0.521184       0.250  0.8125   NaN
8      8    0.742878    0.583371       0.375  0.8125   NaN"
53,resnet18_0.1_modified_False,resnet18,modified,False,0.1,4,0.1875,0.1875,0.75,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.091064    0.721043       0.500  0.4375   NaN
1      1    0.981479    1.120390       0.875  0.0625   NaN
2      2    0.943017    2.100746       0.750  0.1250   NaN
3      3    0.931702    1.828974       0.750  0.1250   NaN
4      4    0.971814    1.337027       0.625  0.3125   NaN
5      5    0.885425    1.387617       0.750  0.3125   NaN
6      6    0.860085    1.466698       0.750  0.1875   NaN
7      7    0.809061    1.468113       0.750  0.1875   NaN
8      8    0.795885    1.550840       0.750  0.1875   NaN"
54,resnet18_0.1_modified_False,resnet18,modified,False,0.1,5,0.75,0.75,0.28571399999999997,0.28571399999999997,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.866209    0.929104    0.571429  0.416667   NaN
1      1    0.944353    0.576885    0.428571  0.750000   NaN
2      2    0.924831    0.955099    0.428571  0.500000   NaN
3      3    0.893671    0.891327    0.428571  0.750000   NaN
4      4    0.843772    0.580092    0.285714  0.833333   NaN
5      5    0.835014    0.497430    0.285714  0.833333   NaN
6      6    0.893993    0.497389    0.285714  0.833333   NaN
7      7    0.922768    0.534347    0.285714  0.750000   NaN
8      8    0.896844    0.605873    0.285714  0.750000   NaN"
55,resnet18_0.1_modified_False,resnet18,modified,False,0.1,1,0.125,0.125,0.75,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.795017    0.807848       0.500  0.6250   NaN
1      1    0.905410    0.506691       0.250  0.9375   NaN
2      2    0.928793    0.407218       0.250  1.0000   NaN
3      3    0.936446    0.562090       0.375  0.8750   NaN
4      4    0.983876    0.635236       0.375  0.6875   NaN
5      5    0.974735    0.795925       0.625  0.5000   NaN
6      6    0.953528    0.811947       0.625  0.3750   NaN
7      7    0.879174    1.041360       0.750  0.1250   NaN
8      8    0.842559    0.979152       0.750  0.1250   NaN"
56,resnet18_0.1_modified_False,resnet18,modified,False,0.1,2,0.5,0.5,0.25,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.815985    0.826162       0.500  0.1875   NaN
1      1    0.967972    0.883283       0.500  0.5000   NaN
2      2    0.985505    1.495062       0.500  0.2500   NaN
3      3    1.018654    1.137736       0.375  0.2500   NaN
4      4    0.949368    1.247531       0.625  0.1250   NaN
5      5    0.906022    1.110518       0.625  0.3125   NaN
6      6    0.925514    1.030520       0.500  0.5000   NaN
7      7    0.852090    0.948009       0.250  0.5000   NaN
8      8    0.828984    0.912241       0.625  0.5000   NaN"
57,resnet18_0.1_modified_False,resnet18,modified,False,0.1,3,0.625,0.75,0.25,0.25,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.121109    0.732922       0.500  0.8125   NaN
1      1    1.062890    0.602220       0.250  0.8750   NaN
2      2    1.013906    0.795411       0.375  0.4375   NaN
3      3    0.902925    0.821237       0.250  0.7500   NaN
4      4    0.838357    0.896067       0.375  0.6875   NaN
5      5    0.811711    0.840778       0.250  0.6875   NaN
6      6    0.839876    0.920906       0.125  0.7500   NaN
7      7    0.885675    0.905938       0.250  0.6250   NaN
8      8    0.897068    0.802439       0.250  0.7500   NaN"
58,resnet18_0.1_modified_False,resnet18,modified,False,0.1,4,0.25,0.1875,0.625,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.812267    0.644319       0.375  0.5625   NaN
1      1    0.900364    0.719415       0.625  0.5000   NaN
2      2    0.882545    1.045877       0.750  0.1875   NaN
3      3    0.813253    0.944566       0.750  0.4375   NaN
4      4    0.818059    1.288852       0.750  0.2500   NaN
5      5    0.854607    1.045987       0.625  0.4375   NaN
6      6    0.852751    1.468162       0.625  0.2500   NaN
7      7    0.845444    1.536196       0.625  0.2500   NaN
8      8    0.966974    1.720875       0.625  0.1875   NaN"
59,resnet18_0.1_modified_False,resnet18,modified,False,0.1,5,0.833333,0.833333,0.28571399999999997,0.28571399999999997,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    1.121636    0.755010    0.428571  0.750000   NaN
1      1    0.985798    0.401509    0.142857  0.916667   NaN
2      2    0.947702    0.473789    0.428571  1.000000   NaN
3      3    0.949718    0.813877    0.428571  0.750000   NaN
4      4    1.054211    0.801955    0.428571  0.750000   NaN
5      5    1.061511    0.568526    0.428571  0.833333   NaN
6      6    0.883437    0.657791    0.285714  0.833333   NaN
7      7    0.886209    0.642276    0.285714  0.833333   NaN
8      8    0.808277    0.576821    0.285714  0.833333   NaN"
60,resnet18_0.3_None_True,resnet18,None,True,0.3,1,0.75,0.75,0.25,0.125,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.965645    0.865493       0.625  0.3125   NaN
1      1    0.790474    0.803239       0.500  0.5000   NaN
2      2    0.913519    0.743297       0.375  0.6250   NaN
3      3    0.871274    0.794271       0.375  0.5625   NaN
4      4    0.811672    0.672582       0.375  0.6250   NaN
5      5    0.783738    0.600543       0.250  0.7500   NaN
6      6    0.710359    0.520099       0.125  0.8750   NaN
7      7    0.654205    0.651253       0.250  0.7500   NaN
8      8    0.605171    0.680332       0.125  0.7500   NaN"
61,resnet18_0.3_None_True,resnet18,None,True,0.3,2,0.25,0.25,0.875,0.75,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.853634    0.686212       0.625  0.5625   NaN
1      1    0.893455    0.840698       0.625  0.3125   NaN
2      2    0.838708    0.928862       0.625  0.3750   NaN
3      3    0.747838    1.132839       0.750  0.3750   NaN
4      4    0.704055    1.102663       0.625  0.2500   NaN
5      5    0.676169    1.211299       0.750  0.2500   NaN
6      6    0.726621    1.168149       0.875  0.2500   NaN
7      7    0.663013    1.095573       0.875  0.2500   NaN
8      8    0.656951    1.114514       0.750  0.2500   NaN"
62,resnet18_0.3_None_True,resnet18,None,True,0.3,3,0.5625,0.4375,0.5,0.5,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    1.149923    0.872451       0.375  0.5625   NaN
1      1    1.066661    0.732123       0.250  0.6875   NaN
2      2    0.951437    0.752492       0.375  0.6250   NaN
3      3    0.825619    1.048384       0.375  0.4375   NaN
4      4    0.779056    1.017104       0.500  0.4375   NaN
5      5    0.752347    1.009439       0.375  0.5000   NaN
6      6    0.753414    0.953790       0.625  0.4375   NaN
7      7    0.727889    1.074593       0.500  0.5625   NaN
8      8    0.673299    1.094558       0.500  0.4375   NaN"
63,resnet18_0.3_None_True,resnet18,None,True,0.3,4,0.25,0.375,0.75,0.625,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.888361    0.921032       0.625  0.3125   NaN
1      1    0.835749    0.998243       0.750  0.2500   NaN
2      2    0.773990    0.827523       0.625  0.6250   NaN
3      3    0.782976    1.048689       0.625  0.3125   NaN
4      4    0.750818    1.132517       0.625  0.3125   NaN
5      5    0.743060    1.088213       0.625  0.3125   NaN
6      6    0.680620    1.138194       0.625  0.1875   NaN
7      7    0.655849    0.997272       0.750  0.2500   NaN
8      8    0.624429    0.922456       0.625  0.3750   NaN"
64,resnet18_0.3_None_True,resnet18,None,True,0.3,5,0.166667,0.25,0.857143,0.857143,"   epoch  train_loss  valid_loss  error_rate     AUROC  time
0      0    0.913120    0.797039    0.714286  0.416667   NaN
1      1    0.929091    1.064160    0.571429  0.166667   NaN
2      2    0.904047    1.159923    0.857143  0.166667   NaN
3      3    0.870945    1.154872    0.714286  0.250000   NaN
4      4    0.788059    1.139035    0.714286  0.166667   NaN
5      5    0.762171    1.046557    0.714286  0.250000   NaN
6      6    0.716764    1.079705    0.714286  0.333333   NaN
7      7    0.663495    1.145851    0.857143  0.166667   NaN
8      8    0.643444    1.001577    0.857143  0.250000   NaN"
65,resnet18_0.3_modified_True,resnet18,modified,True,0.3,1,0.625,0.8125,0.5,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.862728    0.711122       0.500  0.5625   NaN
1      1    0.830441    0.820275       0.375  0.6250   NaN
2      2    0.918221    0.919992       0.250  0.5000   NaN
3      3    0.899638    0.927812       0.375  0.6250   NaN
4      4    0.981552    0.791689       0.375  0.6875   NaN
5      5    0.919857    0.673277       0.375  0.7500   NaN
6      6    0.927926    0.650172       0.500  0.7500   NaN
7      7    0.972395    0.754507       0.500  0.6250   NaN
8      8    0.840976    0.617503       0.375  0.8125   NaN"
66,resnet18_0.3_modified_True,resnet18,modified,True,0.3,2,0.625,0.75,0.375,0.375,"   epoch  train_loss  valid_loss  error_rate   AUROC  time
0      0    0.981686    0.855888       0.625  0.1875   NaN
1      1    0.880146    0.695703       0.375  0.6875   NaN
2      2    0.835411    0.662150       0.375  0.6875   NaN
3      3    0.832828    0.693606       0.375  0.8125   NaN
4      4    0.830710    0.673507       0.375  0.6875   NaN
5      5    0.805175    0.750071       0.500  0.6875   NaN
6      6    0.739607    0.770981       0.500  0.7500   NaN
7      7    0.794263    0.766013       0.375  0.6250   NaN
8      8    0.773268    0.715415       0.375  0.7500   NaN"
